#{"t_start": 1619579352.0498183, "env_id": null}
r,l,t 
-0.218333,2,28377.763597
-0.218833,2,28385.905588
-0.573167,3,28396.330588
-0.6045,3,28407.166569
-0.046333,1,28413.261574
-0.045,1,28418.226575
-0.045,1,28423.639584
-0.045,1,28428.582572
-0.218333,2,28436.847569
-1.294,4,28449.812575
-0.046,1,28455.79862
-0.048,1,28460.454588
-0.211833,2,28468.63458
-0.219167,2,28476.46958
-0.614333,3,28486.951578
-0.2195,2,28495.327576
-0.217333,2,28502.708575
-0.218333,2,28510.618588
-0.046,1,28516.654588
-0.0455,1,28522.291597
-0.046,1,28528.343597
-0.2195,2,28536.272587
-0.219,2,28545.168573
-1.3135,4,28558.252571
-1.279,4,28571.821571
-1.3055,4,28584.837573
-0.047167,1,28589.858572
-0.219667,2,28597.667574
-2.345,5,28611.550573
-0.220833,2,28619.393577
-1.29,4,28632.371601
-1.291833,4,28645.826572
-0.605167,3,28654.979588
-1.288333,4,28668.958588
-2.3455,5,28683.213572
-0.044833,1,28688.606587
-0.219,2,28697.340591
-1.308833,4,28709.545592
-0.218333,2,28717.772579
-0.047333,1,28722.840579
-0.2195,2,28730.992597
-0.047833,1,28737.080573
-0.05,1,28741.762598
-0.046833,1,28747.227598
-0.605833,3,28758.114588
-0.045,1,28763.085569
-1.296,4,28775.586588
-0.219,2,28784.313589
-0.044833,1,28789.72057
-1.2685,4,28803.077581
-0.044667,1,28809.02058
-0.219,2,28817.680574
-0.044667,1,28823.532588
-0.219833,2,28830.820589
-0.218333,2,28839.047581
-0.618833,3,28850.060569
-0.606667,3,28861.023571
-0.05,1,28865.681597
-0.6045,3,28876.943607
-0.044667,1,28882.843569
-0.6055,3,28892.274588
-0.614333,3,28902.506572
-0.218333,2,28911.212588
-0.046167,1,28916.662572
-1.279333,4,28928.771572
-1.291833,4,28942.713653
-0.217667,2,28949.984588
-0.044667,1,28955.918571
-0.605833,3,28966.749574
-0.5945,3,28977.288573
-0.220167,2,28985.141573
-0.044667,1,28990.978592
-0.219,2,28999.624588
-0.219833,2,29007.946573
-0.218833,2,29015.668575
-0.046,1,29021.60859
-0.219167,2,29029.383572
-0.604833,3,29038.660589
-0.5885,3,29049.370588
-0.609167,3,29059.398575
-0.6055,3,29068.97558
-0.219167,2,29077.674572
-0.2195,2,29085.070577
-0.607667,3,29096.046571
-1.288167,4,29109.651569
-1.297,4,29122.757582
-0.0485,1,29127.839574
-0.607167,3,29139.227588
-0.217,2,29146.988591
-0.044667,1,29152.831578
-0.607667,3,29163.690595
-0.2155,2,29171.536572
-0.606333,3,29181.428601
-0.0475,1,29187.07057
-0.045333,1,29192.979574
-1.314,4,29204.694571
-0.045333,1,29210.20259
-0.2295,2,29218.524583
-0.0475,1,29224.095589
-0.606667,3,29235.020569
-0.607667,3,29245.465575
-1.300833,4,29257.768588
-0.218333,2,29266.506572
-0.6045,3,29277.782569
-0.045333,1,29283.694578
-0.046333,1,29289.735571
-0.607833,3,29301.249588
-0.623667,3,29312.354618
-0.600167,3,29323.112616
-0.215667,2,29331.780663
-1.3085,4,29344.091662
-0.218333,2,29352.751647
-0.044667,1,29358.575671
-0.219167,2,29366.353649
-0.219833,2,29375.046645
-2.326,5,29388.534662
-0.6065,3,29399.855655
-0.605,3,29410.629662
-0.045667,1,29415.561663
-0.046333,1,29421.590644
-0.234667,2,29428.545649
-0.218833,2,29436.702644
-0.044667,1,29442.630641
-0.606333,3,29453.07467
-0.045333,1,29458.545665
-0.044667,1,29464.423849
-0.218333,2,29473.218851
-0.220167,2,29481.031875
-0.048167,1,29486.601846
-1.2685,4,29502.944847
-0.218,2,29511.018856
-0.6065,3,29521.916866
-0.2195,2,29530.141865
-0.219667,2,29538.868874
-0.2185,2,29546.534866
-0.234667,2,29554.481846
-1.300667,4,29568.015866
-0.044667,1,29573.85188
-0.218333,2,29582.036849
-0.218333,2,29590.721852
-0.6005,3,29601.971846
-0.046167,1,29607.410868
-0.198833,2,29614.954849
-0.045167,1,29620.836846
-0.606667,3,29631.124866
-0.046,1,29637.121865
-0.2195,2,29645.262866
-0.218833,2,29653.451852
-0.6135,3,29664.444875
-0.044667,1,29670.29496
-2.374833,5,29684.587847
-0.045167,1,29690.550867
-0.044833,1,29695.904853
-1.296,4,29708.904915
-2.313333,5,29724.735857
-0.044667,1,29730.580875
-0.204333,2,29739.108854
-1.297667,4,29751.488856
-0.044667,1,29757.320849
-0.044667,1,29763.247866
-0.047167,1,29769.242857
-0.205167,2,29776.717865
-0.218833,2,29784.590867
-0.217667,2,29793.196992
-1.298333,4,29806.279854
-1.276333,4,29820.359866
-0.044667,1,29826.249859
-0.046,1,29832.26287
-1.287,4,29845.416851
-0.218333,2,29854.03985
-0.213167,2,29861.287875
-0.044833,1,29866.728856
-0.6095,3,29877.292847
-0.045,1,29882.451851
-0.205,2,29891.144847
-0.215833,2,29899.084866
-0.047333,1,29904.799855
-0.219167,2,29912.112855
-0.218833,2,29919.884866
-0.0455,1,29924.930856
-1.2975,4,29938.448866
-0.047333,1,29943.534856
-0.046167,1,29949.062865
-1.313833,4,29962.159856
-0.606333,3,29972.506875
-0.6045,3,29982.971847
-0.044667,1,29988.83885
-0.607667,3,29998.253866
-0.217833,2,30006.979856
-0.044667,1,30012.837867
-0.044667,1,30018.702847
-0.227167,2,30026.139875
-0.611,3,30037.387414
-1.232667,4,30050.993434
-1.309667,4,30063.300415
-0.6005,3,30074.605418
-0.612667,3,30084.896431
-0.606667,3,30095.782431
-0.044667,1,30101.660431
-0.218333,2,30109.892416
-0.218333,2,30118.103421
-1.275667,4,30131.931427
-1.2975,4,30145.428421
-0.045,1,30150.366421
-0.044833,1,30155.731433
-0.218333,2,30163.992415
-0.204333,2,30171.997433
-0.218833,2,30180.136414
-0.6065,3,30190.592417
-0.203,2,30199.038411
-0.044667,1,30204.978417
-0.045167,1,30210.841431
-0.218167,2,30219.049431
-0.219,2,30227.742412
-0.6065,3,30238.540414
-0.044667,1,30244.410431
-0.218333,2,30253.11843
-0.219,2,30261.379431
-0.219,2,30269.598415
-0.218333,2,30278.32943
-0.044667,1,30284.18042
-0.6085,3,30293.614416
-0.215333,2,30300.822434
-0.047,1,30306.34741
-2.3805,5,30322.316423
-0.217667,2,30331.021729
-0.047,1,30336.550414
-0.045,1,30341.989425
-0.218833,2,30350.272432
-0.219,2,30358.904414
-0.6045,3,30369.98042
-0.219667,2,30378.289433
-0.2155,2,30386.417422
-0.204833,2,30394.480423
-0.605,3,30404.370412
-0.219,2,30412.725416
-0.044833,1,30418.124431
-0.605167,3,30428.972414
-0.046,1,30434.890418
-0.045333,1,30440.786433
-0.607167,3,30450.76941
-0.044667,1,30456.625422
-0.218333,2,30464.83643
-0.608,3,30474.862412
-0.0455,1,30480.288431
-0.219,2,30488.914441
-1.289833,4,30502.323416
-0.046833,1,30507.885422
-0.218333,2,30516.120415
-0.044667,1,30522.05244
-1.294,4,30535.286415
-0.219167,2,30542.537417
-0.217667,2,30551.20744
-0.619833,3,30561.23044
-0.044833,1,30566.681417
-0.2195,2,30573.947417
-0.2195,2,30582.108415
-0.2195,2,30590.364431
-0.045333,1,30595.781421
-0.047,1,30601.325432
-0.047333,1,30606.499431
-0.218333,2,30615.135416
-0.2195,2,30622.953411
-0.218333,2,30630.84343
-0.618333,3,30641.40642
-1.275667,4,30654.824415
-0.046,1,30660.817465
-0.044667,1,30666.667456
-0.218333,2,30674.871446
-0.218833,2,30682.700475
-0.218333,2,30691.353446
-1.294,4,30704.370475
-0.044667,1,30710.30445
-1.297167,4,30722.799447
-0.046167,1,30728.321467
-0.628333,3,30738.059456
-0.219,2,30746.232475
-0.622833,3,30757.444465
-0.203,2,30765.556475
-1.297167,4,30778.051449
-0.605167,3,30788.713454
-0.046,1,30794.677466
-0.047,1,30800.230458
-0.2195,2,30807.591469
-0.6045,3,30818.333452
-0.044833,1,30823.722463
-0.6065,3,30834.239466
-0.047,1,30839.783463
-1.273833,4,30853.101449
-1.283833,4,30866.080453
-0.218833,2,30873.843452
-0.605833,3,30885.118458
-0.044667,1,30891.055447
-0.044667,1,30896.917465
-0.219,2,30905.497453
-0.045,1,30911.018465
-0.607667,3,30921.474466
-0.576167,3,30931.730453
-0.204333,2,30939.755465
-0.044667,1,30945.605456
-0.218333,2,30954.302479
-0.219,2,30962.941465
-0.048167,1,30968.489475
-0.045333,1,30973.956449
-0.046333,1,30979.908453
-0.046,1,30985.842466
-1.288,4,30998.963453
-0.044667,1,31004.831454
-0.047833,1,31010.888467
-1.281167,4,31024.52245
-0.044667,1,31030.363456
-0.604667,3,31040.704474
-0.605,3,31051.08185
-0.611,3,31062.414868
-0.044667,1,31068.247858
-0.047667,1,31073.362859
-0.6045,3,31084.078868
-0.608,3,31093.566851
-0.046667,1,31099.519857
-0.22,2,31107.666857
-0.045333,1,31113.60887
-0.046,1,31119.493861
-0.048167,1,31125.033858
-0.045333,1,31130.861878
-1.2975,4,31144.810868
-0.219,2,31153.078868
-0.618333,3,31163.171869
-0.048167,1,31168.695858
-0.607667,3,31179.37385
-0.218333,2,31187.225868
-0.0485,1,31192.259863
-0.2275,2,31199.579863
-0.045,1,31205.029868
-0.562667,3,31215.621872
-0.046,1,31221.632852
-0.046,1,31227.939862
-0.044667,1,31233.777878
-0.048167,1,31239.279861
-0.605667,3,31249.282858
-0.218333,2,31257.415852
-1.304333,4,31269.355859
-0.044667,1,31275.241862
-1.290333,4,31288.637869
-0.209167,2,31296.321868
-0.608,3,31305.029849
-0.046167,1,31310.443878
-0.049167,1,31315.554858
-0.214,2,31322.870882
-0.218333,2,31331.080857
-0.046167,1,31336.532862
-1.2975,4,31350.547878
-0.219167,2,31357.76787
-0.619833,3,31366.927857
-0.605833,3,31377.344857
-2.392333,5,31392.126853
-1.289167,4,31403.787857
-0.045333,1,31409.143868
-0.218833,2,31417.243857
-1.289833,4,31429.15385
-0.219667,2,31437.30988
-0.604667,3,31447.174869
-0.605667,3,31457.101849
-1.289833,4,31470.847856
-0.230167,2,31478.740858
-1.271667,4,31491.223869
-0.607167,3,31500.700849
-0.601667,3,31511.078858
-0.045167,1,31516.876869
-0.044833,1,31522.191858
-0.204333,2,31530.705861
-0.044667,1,31536.523861
-0.218167,2,31544.190859
-0.219,2,31552.914868
-0.045,1,31557.753868
-0.0485,1,31562.834869
-0.218833,2,31570.491857
-0.047333,1,31575.568851
-0.046,1,31581.422877
-0.220167,2,31589.087848
-0.618667,3,31599.153868
-0.048,1,31603.758858
-0.623333,3,31614.278857
-0.048167,1,31619.859864
-0.045333,1,31624.303846
-0.218833,2,31632.366858
-1.2815,4,31645.109858
-0.044667,1,31650.898869
-0.217667,2,31659.550858
-0.2155,2,31667.641868
-1.298833,4,31681.06286
-0.2145,2,31688.309857
-0.6045,3,31698.686867
-0.0485,1,31703.719868
-2.835,6,31718.090856
-0.608833,3,31727.739849
-0.044667,1,31733.690848
-0.219167,2,31741.608847
-2.355333,5,31755.907858
-0.220167,2,31763.649856
-0.048167,1,31769.219869
-0.044667,1,31775.072868
-0.601667,3,31785.678857
-0.620167,3,31794.83085
-0.6065,3,31805.664857
-0.218333,2,31814.328851
-1.2975,4,31827.81787
-0.047,1,31833.296878
-0.218167,2,31841.056858
-0.0455,1,31846.478865
-0.204333,2,31854.449857
-0.044667,1,31860.340858
-0.6065,3,31871.63789
-0.215667,2,31878.834906
-1.288167,4,31890.109895
-0.045167,1,31895.979905
-0.045,1,31901.397903
-0.044667,1,31907.365901
-0.59,3,31916.730905
-0.5865,3,31927.955904
-0.044667,1,31933.923887
-0.218333,2,31942.535897
-1.285167,4,31955.287907
-0.044667,1,31961.197892
-0.217667,2,31969.319913
-0.218,2,31976.497898
-0.044833,1,31981.891899
-1.2895,4,31994.410885
-0.601,3,32004.630904
-0.215,2,32012.435884
-0.2085,2,32020.8549
-0.205333,2,32028.901905
-0.221167,2,32035.809895
-0.218333,2,32043.982904
-0.046333,1,32049.913893
-0.217667,2,32057.102908
-0.0485,1,32062.128907
-0.218333,2,32070.347896
-0.044833,1,32075.677894
-0.044667,1,32081.505904
-0.218333,2,32090.106915
-0.218333,2,32098.201736
-0.603,3,32108.922737
-0.219,2,32117.67375
-0.048167,1,32123.215733
-0.045167,1,32129.06776
-0.044667,1,32134.93074
-0.044667,1,32140.742741
-0.204833,2,32148.303751
-1.297667,4,32160.869763
-0.218833,2,32168.67476
-0.045,1,32173.623761
-1.294,4,32186.19974
-0.6065,3,32196.973766
-0.218833,2,32204.637734
-0.046167,1,32210.081738
-0.6065,3,32220.824751
-0.044833,1,32226.146765
-0.044667,1,32232.015742
-0.046667,1,32237.90973
-0.046167,1,32243.299735
-0.046167,1,32248.76976
-1.289833,4,32262.048753
-0.608,3,32271.978735
-0.624,3,32282.05377
-0.218833,2,32289.720754
-0.0455,1,32294.724753
-1.321333,4,32307.07277
-1.267,4,32320.019761
-0.047333,1,32325.107782
-0.044833,1,32330.42778
-0.2195,2,32337.742755
-0.044667,1,32343.623754
-0.047333,1,32348.13876
-0.044833,1,32353.541758
-0.6045,3,32364.99977
-0.218833,2,32373.077781
-0.605,3,32382.498756
-0.218833,2,32390.668779
-0.045333,1,32395.219791
-1.278667,4,32408.615758
-0.047333,1,32413.83877
-0.220167,2,32421.132775
-0.205,2,32429.123771
-0.218833,2,32437.237784
-0.218333,2,32445.801759
-0.045,1,32450.738779
-0.052,1,32455.010783
-0.045333,1,32460.87675
-0.048,1,32465.416754
-0.218,2,32472.647756
-0.624333,3,32482.772771
-0.044667,1,32488.577779
-0.23,2,32496.814753
-0.218333,2,32505.473371
-0.045333,1,32511.30237
-0.219,2,32519.914383
-0.629833,3,32530.190367
-0.217667,2,32538.792352
-0.045333,1,32544.23936
-0.215,2,32552.772363
-0.219,2,32561.025352
-0.044667,1,32566.893366
-0.044833,1,32572.222355
-0.204833,2,32580.132357
-0.044667,1,32585.990368
-0.22,2,32594.124361
-0.045,1,32599.00936
-0.0475,1,32604.494381
-0.048167,1,32610.082381
-0.044667,1,32615.890367
-1.277167,4,32629.502352
-1.2655,4,32641.486356
-0.607,3,32651.897358
-0.047333,1,32657.47336
-0.618,3,32667.967395
-0.219833,2,32674.81427
-1.3135,4,32687.252282
-0.611,3,32697.67028
-0.621167,3,32707.343292
-0.218833,2,32715.561294
-0.046833,1,32721.039271
-1.283,4,32733.643281
-0.218333,2,32741.89128
-0.214333,2,32750.098271
-0.0485,1,32755.189264
-0.044833,1,32760.62928
-0.606,3,32770.604281
-1.3035,4,32782.905285
-0.045,1,32788.348264
-0.6005,3,32799.557267
-0.218833,2,32807.383289
-1.287667,4,32820.790289
-0.045,1,32826.250271
-0.045,1,32831.795295
-1.303667,4,32844.072266
-0.218833,2,32852.194289
-0.2065,2,32859.103267
-0.045,1,32864.02028
-0.218333,2,32872.645271
-0.6065,3,32883.14128
-0.217833,2,32891.777267
-0.219,2,32899.995265
-0.044667,1,32905.958271
-0.044667,1,32911.806269
-0.6045,3,32922.72127
-0.045333,1,32928.70228
-0.044833,1,32934.107281
-0.203,2,32942.313279
-0.046,1,32948.279276
-0.045,1,32953.693269
-0.611,3,32964.92628
-0.605167,3,32974.592267
-0.218833,2,32982.808264
-0.605167,3,32993.077267
-0.2185,2,33000.810289
-0.625667,3,33010.47428
-0.605,3,33020.843287
-0.046667,1,33025.877287
-0.6045,3,33035.770283
-1.292,4,33047.568286
-0.218333,2,33056.20428
-0.044667,1,33062.079279
-0.607667,3,33072.418281
-0.6035,3,33082.730301
-1.313833,4,33095.455279
-0.047,1,33101.076283
-0.225833,2,33108.877287
-0.044667,1,33114.719287
-2.326333,5,33129.239302
-0.046833,1,33134.669884
-1.322667,4,33146.477885
-0.047,1,33152.031899
-0.046,1,33157.9119
-0.605,3,33166.828909
-0.219833,2,33173.70588
-0.22,2,33181.389899
-0.623667,3,33191.514885
-0.045,1,33196.390913
-0.218833,2,33204.0769
-0.044833,1,33209.461903
-0.0485,1,33214.470914
-0.047333,1,33219.482913
-0.044667,1,33225.271901
-0.044667,1,33231.123909
-0.0455,1,33236.49491
-0.4335,3,33245.347899
-0.048167,1,33250.950886
-0.630167,3,33260.779881
-0.606333,3,33270.667901
-1.2625,4,33281.6509
-0.6045,3,33292.370886
-0.218333,2,33300.66188
-0.046,1,33306.552913
-1.2815,4,33319.4199
-0.217667,2,33327.601885
-0.2155,2,33335.702913
-0.212333,2,33344.3569
-0.219667,2,33352.658882
-0.047333,1,33357.685882
-0.2195,2,33364.923909
-0.606667,3,33375.255901
-0.048167,1,33380.772889
-0.045333,1,33386.147883
-0.044667,1,33392.007885
-0.046167,1,33397.3849
-1.331833,4,33410.2499
-0.217833,2,33419.011884
-1.288,4,33431.008901
-0.218333,2,33439.5309
-0.605167,3,33450.051886
-0.045333,1,33455.401909
-0.604667,3,33465.218882
-0.218333,2,33473.829883
-0.607167,3,33484.657899
-1.294667,4,33497.9249
-0.204833,2,33505.95188
-0.219833,2,33512.662882
-0.044833,1,33518.078892
-0.219667,2,33525.8409
-0.044667,1,33531.647885
-1.313167,4,33545.202909
-0.0455,1,33550.173885
-0.045,1,33555.561883
-1.31,4,33567.755879
-0.619833,3,33578.0209
-0.044667,1,33583.968886
-0.202333,2,33592.617904
-0.6045,3,33603.972879
-0.605333,3,33612.6369
-0.218333,2,33620.9179
-0.045333,1,33626.757909
-0.220167,2,33634.058878
-0.044667,1,33639.961474
-0.594,3,33649.94449
-0.045333,1,33655.775499
-1.34,4,33667.585475
-0.608167,3,33678.08549
-0.0485,1,33683.082479
-0.219667,2,33691.356486
-1.285167,4,33703.805472
-0.222667,2,33711.656499
-0.618667,3,33722.093499
-0.217667,2,33728.890491
-0.045,1,33733.917472
-0.045,1,33739.327479
-0.045,1,33744.71547
-0.218167,2,33752.464492
-0.218333,2,33760.660472
-0.049167,1,33765.80549
-0.219667,2,33773.636491
-0.044667,1,33779.43148
-0.2265,2,33787.25047
-0.048167,1,33792.738482
-0.215833,2,33800.504501
-0.045333,1,33805.85949
-0.046,1,33811.709479
-0.045667,1,33816.787491
-0.220167,2,33824.482499
-0.605333,3,33833.397503
-0.046,1,33839.366481
-0.218833,2,33847.54103
-0.046167,1,33852.97703
-0.044667,1,33858.918089
-0.208833,2,33866.532037
-1.277667,4,33879.438032
-1.276333,4,33892.38603
-0.611,3,33903.214031
-0.218333,2,33911.985028
-0.218333,2,33920.666032
-1.279167,4,33933.082054
-0.6065,3,33943.983026
-0.621833,3,33954.484048
-0.589833,3,33964.006029
-0.2185,2,33971.998026
-0.609167,3,33981.907029
-1.284167,4,33994.507036
-0.219,2,34003.138028
-0.045,1,34008.573065
-0.044667,1,34014.489059
-0.045833,1,34019.029059
-0.045333,1,34024.48306
-0.618333,3,34035.114068
-0.044833,1,34040.512066
-0.6285,3,34051.634061
-0.0475,1,34057.300058
-0.219167,2,34064.952067
-0.6085,3,34075.01306
-0.246,2,34082.160064
-0.6035,3,34092.514064
-0.598667,3,34102.791062
-0.218333,2,34110.604088
-1.3085,4,34123.728067
-0.218833,2,34131.916087
-0.047333,1,34137.063059
-0.22,2,34143.895088
-0.605,3,34153.756059
-0.047833,1,34159.906061
-0.2205,2,34166.78606
-0.6045,3,34177.196059
-0.625333,3,34186.440059
-0.045333,1,34192.33906
-1.273167,4,34204.859066
-1.282833,4,34217.996065
-0.218833,2,34225.729061
-0.044667,1,34231.605059
-0.218333,2,34239.907062
-0.217667,2,34248.082059
-0.044833,1,34253.48407
-0.217833,2,34261.813068
-0.047333,1,34266.879068
-0.6005,3,34277.669079
-0.218333,2,34286.354087
-2.412167,5,34300.84211
-0.047,1,34306.400081
-0.218833,2,34314.190088
-0.045333,1,34319.618079
-0.219,2,34327.928082
-0.604333,3,34338.291085
-0.045,1,34343.728107
-0.044667,1,34349.696079
-0.049167,1,34354.896078
-0.046833,1,34360.433079
-0.624,3,34371.091088
